,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
85,3,128,tanh,L2,False,True,3,False,adam,16,64,sparse_categorical_crossentropy,0.7932028770446777,0.49728789925575256,0.7503367066383362,0.5951948165893555
86,3,128,tanh,L2,False,True,3,True,adam,14,64,categorical_crossentropy,0.7896043658256531,0.505374550819397,0.7569865584373474,0.5895859003067017
87,3,128,tanh,L2,False,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7905724048614502,0.5057610273361206,0.7569023370742798,0.5942461490631104
88,3,128,tanh,L2,True,False,3,False,adam,15,64,categorical_crossentropy,0.7916035056114197,0.5019983649253845,0.7586700320243835,0.5908281207084656
89,3,128,tanh,L2,True,False,3,False,adam,20,64,sparse_categorical_crossentropy,0.7980850338935852,0.48401254415512085,0.7553871870040894,0.5983874201774597
90,3,128,tanh,L2,True,False,3,True,adam,14,64,categorical_crossentropy,0.7906776070594788,0.5036576986312866,0.7544612884521484,0.5980912446975708
91,3,128,tanh,L2,True,False,3,True,adam,14,64,sparse_categorical_crossentropy,0.7889519929885864,0.5068573355674744,0.7538720369338989,0.5975346565246582
92,3,128,tanh,L2,True,True,3,False,adam,19,64,categorical_crossentropy,0.7984638214111328,0.487430214881897,0.7570707201957703,0.6012436151504517
93,3,128,tanh,L2,True,True,3,False,adam,14,64,sparse_categorical_crossentropy,0.7905092835426331,0.5037755370140076,0.7565656304359436,0.5892090201377869
94,3,128,tanh,L2,True,True,3,True,adam,14,64,categorical_crossentropy,0.7876262664794922,0.5066286325454712,0.755471408367157,0.590785801410675
95,3,128,tanh,L2,True,True,3,True,adam,18,64,sparse_categorical_crossentropy,0.7953914403915405,0.4912106990814209,0.7488215565681458,0.6023476123809814
96,3,256,relu,,False,False,3,False,adam,13,64,categorical_crossentropy,0.7866161465644836,0.5123376250267029,0.756313145160675,0.595659613609314
97,3,256,relu,,False,False,3,False,adam,16,64,sparse_categorical_crossentropy,0.7919823527336121,0.49797990918159485,0.7541245818138123,0.5956353545188904
98,3,256,relu,,False,False,3,True,adam,18,64,categorical_crossentropy,0.7952861785888672,0.49114492535591125,0.757659912109375,0.592634379863739
99,3,256,relu,,False,False,3,True,adam,16,64,sparse_categorical_crossentropy,0.791435182094574,0.49928614497184753,0.7521885633468628,0.5907946825027466
100,3,256,relu,,False,True,3,False,adam,18,64,categorical_crossentropy,0.7965067625045776,0.4893834888935089,0.7585017085075378,0.5968536138534546
101,3,256,relu,,False,True,3,False,adam,14,64,sparse_categorical_crossentropy,0.7900883555412292,0.5059541463851929,0.7553030252456665,0.5996738076210022
102,3,256,relu,,False,True,3,True,adam,13,64,categorical_crossentropy,0.7901094555854797,0.5076269507408142,0.754292905330658,0.5922727584838867
103,3,256,relu,,False,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7892255783081055,0.5055621862411499,0.7579124569892883,0.5876560807228088
104,3,256,relu,,True,False,3,False,adam,12,64,categorical_crossentropy,0.7855008244514465,0.515215277671814,0.7519360184669495,0.5961964726448059
105,3,256,relu,,True,False,3,False,adam,15,64,sparse_categorical_crossentropy,0.7903198599815369,0.5021294951438904,0.7545454502105713,0.5981721878051758
106,3,256,relu,,True,False,3,True,adam,12,64,categorical_crossentropy,0.7877735495567322,0.5124953389167786,0.7501683235168457,0.5983260869979858
107,3,256,relu,,True,False,3,True,adam,14,64,sparse_categorical_crossentropy,0.7875841856002808,0.5072664618492126,0.7550504803657532,0.5993024110794067
108,3,256,relu,,True,True,3,False,adam,20,64,categorical_crossentropy,0.7972011566162109,0.48545041680336,0.7503367066383362,0.6042571663856506
109,3,256,relu,,True,True,3,False,adam,14,64,sparse_categorical_crossentropy,0.7894570827484131,0.5069935321807861,0.7571548819541931,0.596164882183075
