,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
176,3,256,tanh,L2,False,False,3,False,rmsprop,17,64,categorical_crossentropy,0.7906144857406616,0.5103396773338318,0.7622895836830139,0.6032583117485046
177,3,256,tanh,L2,False,False,3,False,rmsprop,16,64,sparse_categorical_crossentropy,0.7866792678833008,0.5161840915679932,0.7475589513778687,0.6042810082435608
178,3,256,tanh,L2,False,False,3,True,rmsprop,17,64,categorical_crossentropy,0.7894360423088074,0.5119064450263977,0.7382155060768127,0.6126498579978943
179,3,256,tanh,L2,False,False,3,True,rmsprop,16,64,sparse_categorical_crossentropy,0.7890782952308655,0.5141477584838867,0.7549663186073303,0.6042740941047668
180,3,256,tanh,L2,False,True,3,False,rmsprop,16,64,categorical_crossentropy,0.786868691444397,0.5168079137802124,0.7569023370742798,0.5999491810798645
181,3,256,tanh,L2,False,True,3,False,rmsprop,12,64,sparse_categorical_crossentropy,0.7818182110786438,0.5306084752082825,0.7519360184669495,0.6033798456192017
182,3,256,tanh,L2,False,True,3,True,rmsprop,11,64,categorical_crossentropy,0.7823863625526428,0.5325767397880554,0.7545454502105713,0.6008598208427429
183,3,256,tanh,L2,False,True,3,True,rmsprop,13,64,sparse_categorical_crossentropy,0.7831018567085266,0.5265377759933472,0.7528619766235352,0.6045833826065063
184,3,256,tanh,L2,True,False,3,False,rmsprop,18,64,categorical_crossentropy,0.7922979593276978,0.5092998147010803,0.7585858702659607,0.6014477610588074
185,3,256,tanh,L2,True,False,3,False,rmsprop,16,64,sparse_categorical_crossentropy,0.7892255783081055,0.5157672166824341,0.7518518567085266,0.6089109778404236
186,3,256,tanh,L2,True,False,3,True,rmsprop,17,64,categorical_crossentropy,0.7896674871444702,0.5115098357200623,0.7581650018692017,0.6040826439857483
187,3,256,tanh,L2,True,False,3,True,rmsprop,11,64,sparse_categorical_crossentropy,0.78139728307724,0.5334829092025757,0.7544612884521484,0.601478636264801
188,3,256,tanh,L2,True,True,3,False,rmsprop,16,64,categorical_crossentropy,0.7894360423088074,0.5140731334686279,0.7551347017288208,0.6010938882827759
189,3,256,tanh,L2,True,True,3,False,rmsprop,15,64,sparse_categorical_crossentropy,0.7868266105651855,0.5167686939239502,0.7591750621795654,0.6031715869903564
190,3,256,tanh,L2,True,True,3,True,rmsprop,16,64,categorical_crossentropy,0.7890782952308655,0.5137041211128235,0.7547979950904846,0.6101247072219849
191,3,256,tanh,L2,True,True,3,True,rmsprop,15,64,sparse_categorical_crossentropy,0.786721408367157,0.5174948573112488,0.7594276070594788,0.597261905670166
